_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold,true_gold,ltable_title,rtable_title,ltable_street_addr,rtable_street_addr,Add_match,street_match,phone_match,Zip_match,redudant
3323,538,1583,the commissary," spanish,american",4155613600," reservations, seating, waitstaff, parking available, serves alcohol, full bar, free wifi, wheelchair accessible",94129,101 montgomery street in the presidio on the main post,the commissary," spanish,american (new),beer, wine & spirits",4155613600,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94129,101 montgomery street,1,,the commissary,the commissary,101 montgomery street in the presidio on the main post,101 montgomery street,FALSE,TRUE,TRUE,,
3325,540,246,lucca delicatessen," italian,delicatessen",4159217873, takeout,94123,2120 chestnut street,lucca delicatessen," delis,sandwiches,cheese shops",4159217873,"takeout, creditcard, bikeparking, goodforkids, caters",94123,2120 chestnut street,1,,lucca delicatessen,lucca delicatessen,2120 chestnut street,2120 chestnut street,TRUE,TRUE,TRUE,,
3326,542,1056,cafe de casa," brazilian,cafe,south american",4153451055," takeout, wheelchair accessible, seating",94133,2701 leavenworth street,cafe de casa," coffee & tea,brazilian,gluten-free",4153451055,"takeout, creditcard, applepay, bikeparking, goodforkids, caters",94133,2701 leavenworth street,1,,cafe de casa,cafe de casa,2701 leavenworth street,2701 leavenworth street,TRUE,TRUE,TRUE,,
3327,542,2968,cafe de casa," brazilian,cafe,south american",4153451055," takeout, wheelchair accessible, seating",94133,2701 leavenworth street,cafe de casa," coffee & tea,brazilian,gluten-free",4153451055,"takeout, creditcard, applepay, bikeparking, goodforkids, caters",94133,2701 leavenworth street,1,,cafe de casa,cafe de casa,2701 leavenworth street,2701 leavenworth street,TRUE,TRUE,TRUE,,
3328,544,1339,gitane," mediterranean,spanish",4157886686," seating, waitstaff, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, digital payments, accepts discover, reservations, outdoor seating",1412,6 claude lane,gitane restaurant," french,bars,spanish",4157886686,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94108,6 claude ln,1,,gitane,gitane restaurant,6 claude lane,6 claude ln,FALSE,FALSE,TRUE,,
3329,547,1454,salt house, american,4155438900," reservations, seating, waitstaff, serves alcohol, full bar",94105,545 mission street,salt house," american (new),bars",4155438900,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94105,545 mission street,1,,salt house,salt house,545 mission street,545 mission street,TRUE,TRUE,TRUE,,
3330,549,1482,out the door," asian,vietnamese",4158618032," takeout, wheelchair accessible",533,1 ferry building,the slanted door," vietnamese,asian fusion,bars",4158618032,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94111,1 ferry building,1,,out the door,the slanted door,1 ferry building,1 ferry building,TRUE,FALSE,TRUE,,
3342,55,1482,slanted door," asian,vietnamese",4158618032," takeout, reservations, outdoor seating, private dining, seating, waitstaff, highchairs available, wheelchair accessible, serves alcohol, full bar",94111,1 ferry building ste 3,the slanted door," vietnamese,asian fusion,bars",4158618032,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94111,1 ferry building,1,,slanted door,the slanted door,1 ferry building ste 3,1 ferry building,FALSE,FALSE,TRUE,,
3354,551,66,bacon bacon, american,449224," takeout, seating, wheelchair accessible",94117,205a frederick street,bacon bacon," breakfast & brunch,cafes",4152184347,"takeout, creditcard, applepay, bikeparking, goodforkids, caters",94117,205 a frederick street,1,,bacon bacon,bacon bacon,205a frederick street,205 a frederick street,FALSE,TRUE,FALSE,TRUE,
3357,553,127,el farolito," mexican,latin,fast food,spanish",4156410758," takeout, seating",94110,2950 24th street,el farolito, mexican,4156410758,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,2950 24th street,1,,el farolito,el farolito,2950 24th street,2950 24th street,TRUE,TRUE,TRUE,,
3360,555,1286,commonwealth - san francisco," american, contemporary,gluten free options",4153551500," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94110,2224 mission street,commonwealth, american (new),4153551500,"reservations, creditcard, bikeparking, waiterservice",94110,2224 mission street,1,,commonwealth - san francisco,commonwealth,2224 mission street,2224 mission street,TRUE,FALSE,TRUE,,
3362,556,757,taqueria cancun," mexican,latin,fast food,spanish",4158646773," takeout, seating, wheelchair accessible",94103,1003 market street,taqueria cancun," mexican,spanish,latin american",4158646773,"takeout, bikeparking",94103,1003 market street,1,,taqueria cancun,taqueria cancun,1003 market street,1003 market street,TRUE,TRUE,TRUE,,
3366,56,299,tommy's joynt," american, bar,delicatessen,pub",4157754216," takeout, seating, waitstaff, television, wheelchair accessible, serves alcohol, full bar",94109,1101 geary boulevard,tommyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s joynt," american (traditional),bars,breakfast & brunch",4157754216,"takeout, goodforkids, goodforgroups, hastv, waiterservice",94109,1101 geary boulevard,1,,tommy's joynt,tommyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s joynt,1101 geary boulevard,1101 geary boulevard,TRUE,FALSE,TRUE,,
3368,564,1326,sociale, italian,4159213200," reservations, outdoor seating, seating, waitstaff, serves alcohol, wheelchair accessible",94118,3665 sacramento street,sociale, italian,4159213200,"reservations, creditcard, goodforgroups, outdoorseating, waiterservice, caters",94118,3665 sacramento street,1,,sociale,sociale,3665 sacramento street,3665 sacramento street,TRUE,TRUE,TRUE,,
3381,568,768,gyro king," mediterranean,greek,middle eastern,turkish",4156218313," takeout, seating, wheelchair accessible",94102,25 grove street,gyro king," greek,turkish,mediterranean",4156218313,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94102,25 grove street,1,,gyro king,gyro king,25 grove street,25 grove street,TRUE,TRUE,TRUE,,
3383,571,1237,bistro central parc," french,european",4159317272," seating, waitstaff, wheelchair accessible, serves alcohol, reservations, full bar",94117,560 central avenue,bistro central parc," french,breakfast & brunch",4159317272,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94117,560 central avenue,1,,bistro central parc,bistro central parc,560 central avenue,560 central avenue,TRUE,TRUE,TRUE,,
3390,573,1306,1760, contemporary,4153591212," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94109,1760 polk street,1760, american (new),4153591212,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94109,1760 polk street,1,,1760,1760,1760 polk street,1760 polk street,TRUE,TRUE,TRUE,,
3391,574,1307,cornell hotel de france, french,4154213154," reservations, seating, waitstaff, serves alcohol",94108,715 bush street,restaurant jeanne dâ€°Ã›Â¡ÃŒÃùÃ¥Â» arc, french,4154213154,"reservations, creditcard, goodforgroups, waiterservice",94108,715 bush street,1,,cornell hotel de france,restaurant jeanne dâ€°Ã›Â¡ÃŒÃùÃ¥Â» arc,715 bush street,715 bush street,TRUE,FALSE,TRUE,,
3395,58,1290,mourad," moroccan,mediterranean,gluten free options",4156602500," reservations, private dining, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar",94105,140 new montgomery street,mourad restaurant," moroccan,american (new)",4156602500,"reservations, creditcard, goodforgroups, waiterservice",94105,140 new montgomery street,1,,mourad,mourad restaurant,140 new montgomery street,140 new montgomery street,TRUE,FALSE,TRUE,,
3415,582,653,jake's steaks," american, bar,steakhouse,pub, diner",4159222211," waitstaff, takeout, seating, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, delivery, outdoor seating, television, highchairs available, wheelchair accessible",94123,3301 buchanan street,jakeâ€°Ã›Â¡ÃŒÃùÃ¥Â»s steaks," sandwiches,sports bars,cheesesteaks",4159222211,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice",94123,3301 buchanan street,1,,jake's steaks,jakeâ€°Ã›Â¡ÃŒÃùÃ¥Â»s steaks,3301 buchanan street,3301 buchanan street,TRUE,FALSE,TRUE,,
3417,585,1721,the oak room - the westin st. francis, american,4157740264," reservations, seating, waitstaff, parking available, valet parking, wheelchair accessible, serves alcohol",94102,335 powell street,the oak room restaurant, american (new),4157740264,"reservations, creditcard, goodforgroups, waiterservice",94102,335 powell street,1,,the oak room - the westin st. francis,the oak room restaurant,335 powell street,335 powell street,TRUE,FALSE,TRUE,,
3420,586,2231,californios, mexican,4157570994," reservations, seating, waitstaff, wheelchair accessible",94110,3115 22nd street,californios," mexican,seafood,salad",4157570994,"reservations, creditcard, applepay, waiterservice",94110,3115 22nd street,1,,californios,californios,3115 22nd street,3115 22nd street,TRUE,TRUE,TRUE,,
3425,59,1240,liholiho yacht club," asian,hawaiian,gluten free options",4154405446," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94109,871 sutter street,liholiho yacht club," american (new),seafood",4154405446,"reservations, creditcard, goodforgroups, waiterservice",94109,871 sutter street,1,,liholiho yacht club,liholiho yacht club,871 sutter street,871 sutter street,TRUE,TRUE,TRUE,,
3426,590,915,blue bottle cafe, cafe,4152527535, takeout,2714,315 linden street,blue bottle coffee, coffee & tea,5106533394,"takeout, creditcard, applepay, bikeparking, outdoorseating",94102,315 linden street,1,,blue bottle cafe,blue bottle coffee,315 linden street,315 linden street,TRUE,FALSE,FALSE,,
3428,594,1124,pork store cafe," american,cafe, diner",4158646981," takeout, seating, waitstaff, wheelchair accessible",94117,1451 haight street,pork store cafe," breakfast & brunch,coffee & tea",4158646981,"takeout, creditcard, bikeparking, goodforkids, waiterservice",94117,1451 haight street,1,,pork store cafe,pork store cafe,1451 haight street,1451 haight street,TRUE,TRUE,TRUE,,
3429,594,2921,pork store cafe," american,cafe, diner",4158646981," takeout, seating, waitstaff, wheelchair accessible",94117,1451 haight street,pork store cafe," breakfast & brunch,coffee & tea",4158646981,"takeout, creditcard, bikeparking, goodforkids, waiterservice",94117,1451 haight street,1,,pork store cafe,pork store cafe,1451 haight street,1451 haight street,TRUE,TRUE,TRUE,,
3430,595,1488,aziza," moroccan,african",4157522222," reservations, seating, waitstaff, serves alcohol, full bar",94121,5800 geary boulevard,aziza - temp. closed," moroccan,wine bars,cocktail bars",312506,"reservations, creditcard, goodforgroups, waiterservice",94121,5800 geary boulevard,1,,aziza,aziza - temp. closed,5800 geary boulevard,5800 geary boulevard,TRUE,FALSE,FALSE,,
3431,596,931,griddle fresh, american,4156477037," seating, waitstaff, takeout",94114,4007 24th street,griddle fresh," breakfast & brunch,salad,american (new)",4156477037,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94114,4007 24th street,1,,griddle fresh,griddle fresh,4007 24th street,4007 24th street,TRUE,TRUE,TRUE,,
3432,598,1164,le p'tit laurent, french,4153343235," reservations, seating, waitstaff, serves alcohol",94131,699 chenery street,le pâ€°Ã›Â¡ÃŒÃùÃ¥Â»tit laurent, french,4153343235,"reservations, takeout, creditcard, bikeparking, waiterservice",94131,699 chenery street,1,,le p'tit laurent,le pâ€°Ã›Â¡ÃŒÃùÃ¥Â»tit laurent,699 chenery street,699 chenery street,TRUE,FALSE,TRUE,,
3433,6,1231,anchor oyster bar & seafood market," american,seafood,soups",4155527584," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94114,579 castro street,anchor oyster bar, seafood,4154313990,"takeout, creditcard, bikeparking, waiterservice",94114,579 castro street,1,,anchor oyster bar & seafood market,anchor oyster bar,579 castro street,579 castro street,TRUE,FALSE,FALSE,,
3434,60,1455,yank sing - rincon center," chinese,asian,gluten free options",4157811111," takeout, reservations, seating, waitstaff, parking available, validated parking, highchairs available, wheelchair accessible, serves alcohol, full bar",94105,101 spear street one rincon ctr,yank sing," dim sum,cantonese",4157811111,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94105,101 spear street,1,,yank sing - rincon center,yank sing,101 spear street one rincon ctr,101 spear street,FALSE,FALSE,TRUE,,
3439,600,1523,garden court, american,4155121111," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, parking available, valet parking, free wifi",94105,2 new montgomery street palace hotel,the garden court," tea rooms,breakfast & brunch,lounges",4155121111,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94105,2 new montgomery street,1,,garden court,the garden court,2 new montgomery street palace hotel,2 new montgomery street,FALSE,FALSE,TRUE,,
3446,601,522,nick's crispy taco's," mexican, bar,pub",4154098226," takeout, seating, television, wheelchair accessible, full bar, serves alcohol",94109,1500 broadway,nickâ€°Ã›Â¡ÃŒÃùÃ¥Â»s crispy tacos," mexican,lounges,venues & event spaces",4154098226,"reservations, delivery, takeout, bikeparking, goodforgroups, outdoorseating, hastv, caters",94109,1500 broadway,1,,nick's crispy taco's,nickâ€°Ã›Â¡ÃŒÃùÃ¥Â»s crispy tacos,1500 broadway,1500 broadway,TRUE,FALSE,TRUE,,
3447,602,1292,allegro romano, italian,4159284002," reservations, seating, waitstaff, serves alcohol",94109,1701 jones street,allegro romano," italian,seafood",4159284002,"reservations, takeout, creditcard, bikeparking, waiterservice",94109,1701 jones street,1,,allegro romano,allegro romano,1701 jones street,1701 jones street,TRUE,TRUE,TRUE,,
3448,604,183,hrd," korean,mexican,asian",4155432355," delivery, television, wheelchair accessible, takeout, seating, wine and beer, accepts american express, accepts mastercard, accepts visa, digital payments, free wifi, accepts discover, waitstaff, serves alcohol",94107,521a 3rd street,hrd," korean,asian fusion,mexican",4155432355,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, hastv, caters",94107,521a 3rd street,1,,hrd,hrd,521a 3rd street,521a 3rd street,TRUE,TRUE,TRUE,,
3449,605,443,freddie's sandwiches," fast food,soups",4154332882," takeout, outdoor seating, wheelchair accessible",94133,300 francisco street,freddieâ€°Ã›Â¡ÃŒÃùÃ¥Â»s sandwiches, sandwiches,4154332882,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94133,300 francisco street,1,,freddie's sandwiches,freddieâ€°Ã›Â¡ÃŒÃùÃ¥Â»s sandwiches,300 francisco street,300 francisco street,TRUE,FALSE,TRUE,,
3450,607,1144,padrecito," mexican,latin,gluten free options",4157425505," reservations, seating, waitstaff, serves alcohol, full bar, takeout, wheelchair accessible",94117,901 cole street carl,padrecito, mexican,4157425505,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice",94117,901 cole street,1,,padrecito,padrecito,901 cole street carl,901 cole street,FALSE,TRUE,TRUE,,
3451,608,1301,garcon, french,4154018959," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94110,1101 valencia street,garÃŒÃ_Ã¥_on, french,4154018959,"reservations, takeout, creditcard, goodforgroups, outdoorseating, waiterservice",94110,1101 valencia street,1,,garcon,garÃŒÃ_Ã¥_on,1101 valencia street,1101 valencia street,TRUE,FALSE,TRUE,,
3452,609,1604,zingari ristorante + jazz bar," steakhouse,seafood,italian,mediterranean",4158858850," takeout, seating, waitstaff, parking available, validated parking, television, highchairs available, wheelchair accessible, serves alcohol, full bar, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, reservations, valet parking",94102,501 post street,zingari ristorante + jazz bar," italian,cocktail bars,jazz & blues",4158858850,"reservations, delivery, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice, caters",94102,501 post street,1,,zingari ristorante + jazz bar,zingari ristorante + jazz bar,501 post street,501 post street,TRUE,TRUE,TRUE,,
3453,610,1288,aster,na,4158759810," reservations, waitstaff, serves alcohol, seating, wheelchair accessible",94110,1001 guerrero street,aster," american (new),breakfast & brunch,beer, wine & spirits",4158759810,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94110,1001 guerrero street,1,,aster,aster,1001 guerrero street,1001 guerrero street,TRUE,TRUE,TRUE,,
3454,612,721,cafe venue," american,cafe",4155461144," takeout, seating, wheelchair accessible",94103,67 5th street,cafe venue," coffee & tea,sandwiches,breakfast & brunch",4155461144,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94103,67 5th street,1,,cafe venue,cafe venue,67 5th street,67 5th street,TRUE,TRUE,TRUE,,
3458,614,280,boba guys, cafe,4159672622, takeout,94108,429 stockton street,boba guys," coffee & tea,bubble tea,desserts",322765,"takeout, creditcard, bikeparking",94108,429 stockton street,1,,boba guys,boba guys,429 stockton street,429 stockton street,TRUE,TRUE,FALSE,,
3461,618,1388,blowfish sushi to die for," sushi,asian,japanese,seafood",4152853848," reservations, seating, waitstaff, takeout, outdoor seating, serves alcohol, full bar",94110,2170 bryant street,blowfish sushi," sushi bars,japanese",4152853848,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice, caters",94110,2170 bryant street,1,,blowfish sushi to die for,blowfish sushi,2170 bryant street,2170 bryant street,TRUE,FALSE,TRUE,,
3462,621,1269,contigo," mediterranean,spanish",4152850250," reservations, seating, waitstaff, serves alcohol, outdoor seating",94114,1320 castro street,contigo," spanish,tapas bars",4152850250,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94114,1320 castro street,1,,contigo,contigo,1320 castro street,1320 castro street,TRUE,TRUE,TRUE,,
3464,624,925,abv," american, bar,pub,vegetarian friendly",146306," seating, serves alcohol, waitstaff",94103,3174 16th street,abv," cocktail bars,american (new)",4154004748,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating",94103,3174 16th street,1,,abv,abv,3174 16th street,3174 16th street,TRUE,TRUE,FALSE,,
3465,625,1096,san tung," chinese,asian,korean",4152420828," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94122,1031 irving street,san tung," chinese,korean,asian fusion",4152420828,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94122,1031 irving street,1,,san tung,san tung,1031 irving street,1031 irving street,TRUE,TRUE,TRUE,,
3466,625,2725,san tung," chinese,asian,korean",4152420828," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94122,1031 irving street,san tung," chinese,korean,asian fusion",4152420828,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94122,1031 irving street,1,,san tung,san tung,1031 irving street,1031 irving street,TRUE,TRUE,TRUE,,
3467,628,910,shizen," japanese,sushi,asian,vegan options",4156785767," takeout, seating, waitstaff, serves alcohol",94103,370 14th street,shizen vegan sushi bar &amp; izakaya," sushi bars,vegan,izakaya",4156785767,"creditcard, bikeparking, goodforgroups, waiterservice",94103,370 14th street,1,,shizen,shizen vegan sushi bar &amp; izakaya,370 14th street,370 14th street,TRUE,FALSE,TRUE,,
3468,63,1410,greens restaurant," american,vegetarian friendly,gluten free options",4157716222," takeout, reservations, private dining, seating, waitstaff, parking available, wheelchair accessible, serves alcohol, full bar",94123,2 marina boulevard building a,greens restaurant," vegetarian,vegan,gluten-free",4157716222,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice, caters",94123,fort mason,1,,greens restaurant,greens restaurant,2 marina boulevard building a,fort mason,FALSE,TRUE,TRUE,,
3470,633,283,jenny's burgers," american,fast food",4157531453," takeout, seating, wheelchair accessible",94122,1233 9th avenue,jennyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s burgers," american (traditional),burgers,sandwiches",4157531453,"bikeparking, goodforkids",94122,1233 9th avenue,1,,jenny's burgers,jennyâ€°Ã›Â¡ÃŒÃùÃ¥Â»s burgers,1233 9th avenue,1233 9th avenue,TRUE,FALSE,TRUE,,
3471,634,1209,ragazza," italian,pizza",4152551133," takeout, outdoor seating, seating, waitstaff, serves alcohol, wine and beer, accepts mastercard, accepts visa, digital payments, wheelchair accessible",94117,311 divisadero street,ragazza," italian,pizza",4152551133,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94117,311 divisadero street,1,,ragazza,ragazza,311 divisadero street,311 divisadero street,TRUE,TRUE,TRUE,,
3473,64,287,golden boy pizza," italian,pizza,fast food",4159829738," takeout, seating, television, serves alcohol",94133,542 green street,golden boy pizza," pizza,italian",4159829738,"takeout, bikeparking, goodforkids, hastv, caters",94133,542 green street,1,,golden boy pizza,golden boy pizza,542 green street,542 green street,TRUE,TRUE,TRUE,,
3475,644,1260,blue plate," american, contemporary",4152826777," reservations, seating, waitstaff, serves alcohol",94110,3218 mission street,blue plate," american (traditional),desserts,tapas/small plates",4152826777,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice, caters",94110,3218 mission street,1,,blue plate,blue plate,3218 mission street,3218 mission street,TRUE,TRUE,TRUE,,
3476,648,1126,cha-ya," japanese,sushi,asian,vegetarian friendly",4152527825," takeout, seating, waitstaff",94110,762 valencia street,cha-ya," japanese,vegetarian,vegan",4152527825,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94110,762 valencia street,1,,cha-ya,cha-ya,762 valencia street,762 valencia street,TRUE,TRUE,TRUE,,
3477,648,2923,cha-ya," japanese,sushi,asian,vegetarian friendly",4152527825," takeout, seating, waitstaff",94110,762 valencia street,cha-ya," japanese,vegetarian,vegan",4152527825,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94110,762 valencia street,1,,cha-ya,cha-ya,762 valencia street,762 valencia street,TRUE,TRUE,TRUE,,
3479,654,1111,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,mela tandoori kitchen," indian,pakistani,halal",4154474041,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94102,536 golden gate avenue,1,,mela tandoori kitchen,mela tandoori kitchen,536 golden gate avenue,536 golden gate avenue,TRUE,TRUE,TRUE,,
3483,654,2740,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,mela tandoori kitchen," indian,pakistani,halal",4154474041,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94102,536 golden gate avenue,1,,mela tandoori kitchen,mela tandoori kitchen,536 golden gate avenue,536 golden gate avenue,TRUE,TRUE,TRUE,,
3484,654,2908,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,mela tandoori kitchen," indian,pakistani,halal",4154474041,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94102,536 golden gate avenue,1,,mela tandoori kitchen,mela tandoori kitchen,536 golden gate avenue,536 golden gate avenue,TRUE,TRUE,TRUE,,
3490,655,1017,the little chihuahua," mexican, southwestern,latin,spanish",4152558225," takeout, seating, serves alcohol",94117,292 divisadero street,the little chihuahua, mexican,4152558225,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups",94117,292 divisadero street,1,,the little chihuahua,the little chihuahua,292 divisadero street,292 divisadero street,TRUE,TRUE,TRUE,,
3491,656,1026,ben thai cafe," thai,asian",4157712562," delivery, takeout, seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94109,1331 polk street,ben thai cafe, thai,4157712562,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,1331 polk street,1,,ben thai cafe,ben thai cafe,1331 polk street,1331 polk street,TRUE,TRUE,TRUE,,
3504,659,1272,mathilde," french,european",4155466128," reservations, seating, waitstaff, wheelchair accessible",94107,315 fifth street,mathilde french bistro," french,desserts,salad",4155466128,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94107,315 5th street,1,,mathilde,mathilde french bistro,315 fifth street,315 5th street,FALSE,FALSE,TRUE,,
3505,662,753,caffe sapore," cafe,italian",4154741222," takeout, seating, wheelchair accessible",94133,790 lombard street,caffe sapore," sandwiches,breakfast & brunch,bagels",4154741222,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice, caters",94133,790 lombard street,1,,caffe sapore,caffe sapore,790 lombard street,790 lombard street,TRUE,TRUE,TRUE,,
3507,669,715,asian box," fast food,asian,vegetarian friendly",4152883688," takeout, seating, wheelchair accessible",94102,170 ofarrell street macy's union square - cellar,asian box," vietnamese,asian fusion,gluten-free",4152883688,"takeout, creditcard, goodforkids, goodforgroups, caters",94102,170 o&#39;farrell street,1,,asian box,asian box,170 ofarrell street macy's union square - cellar,170 o&#39;farrell street,FALSE,TRUE,TRUE,,
3508,670,1303,zushi puzzle," japanese,sushi,asian",4159319319," reservations, seating, waitstaff, serves alcohol, takeout",94123,1910 lombard street,zushi puzzle," sushi bars,japanese",4159319319,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94123,1910 lombard street,1,,zushi puzzle,zushi puzzle,1910 lombard street,1910 lombard street,TRUE,TRUE,TRUE,,
3509,672,1214,straw, american,4154313663," delivery, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, reservations, seating, waitstaff",94102,203 octavia boulevard,straw," american (new),breakfast & brunch",4154313663,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94102,203 octavia boulevard,1,,straw,straw,203 octavia boulevard,203 octavia boulevard,TRUE,TRUE,TRUE,,
3510,675,2245,keiko a nob hill," french,japanese",4158297141," reservations, seating, waitstaff, serves alcohol",4590,1250 jones street,keiko ÃŒÃ_ÃŒ_ nob hill," french,american (new)",4158297141,"reservations, creditcard, waiterservice",94109,1250 jones street,1,,keiko a nob hill,keiko ÃŒÃ_ÃŒ_ nob hill,1250 jones street,1250 jones street,TRUE,FALSE,TRUE,,
3511,679,1207,siam lotus," asian,thai",4159338031," takeout, seating, waitstaff, serves alcohol",94117,1705 haight street,siam lotus thai cuisine, thai,4159338031,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94117,1705 haight street,1,,siam lotus,siam lotus thai cuisine,1705 haight street,1705 haight street,TRUE,FALSE,TRUE,,
3512,68,1285,zuni cafe," american, contemporary,fusion",4155522522," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94102,1658 market street,zuni cafÃŒÃ_Ã¥Â©," american (new),salad,cafes",4155522522,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94102,1658 market street,1,,zuni cafe,zuni cafÃŒÃ_Ã¥Â©,1658 market street,1658 market street,TRUE,FALSE,TRUE,,
3513,682,647,delicious dim sum," chinese,asian",4157810721, takeout,94133,752 jackson street,delicious dim sum," dim sum,cantonese",4157810721,"takeout, goodforkids",94133,752 jackson street,1,,delicious dim sum,delicious dim sum,752 jackson street,752 jackson street,TRUE,TRUE,TRUE,,
3514,686,994,thai idea vegetarian," asian,thai,vegetarian friendly,vegan options",4154408344," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",975,710 polk street,thai idea vegetarian," vegan,thai,vegetarian",4154408344,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,710 polk street,1,,thai idea vegetarian,thai idea vegetarian,710 polk street,710 polk street,TRUE,TRUE,TRUE,,
3515,69,1307,jeanne d'arc, french,4154213154," reservations, seating, waitstaff, serves alcohol",94108,715 bush street,restaurant jeanne dâ€°Ã›Â¡ÃŒÃùÃ¥Â» arc, french,4154213154,"reservations, creditcard, goodforgroups, waiterservice",94108,715 bush street,1,,jeanne d'arc,restaurant jeanne dâ€°Ã›Â¡ÃŒÃùÃ¥Â» arc,715 bush street,715 bush street,TRUE,FALSE,TRUE,,
3537,7,2241,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,gary danko," american (new),french",4157492060,"reservations, creditcard, goodforgroups, waiterservice",94109,800 n point street,1,,restaurant gary danko,gary danko,800 n point street,800 n point street,TRUE,FALSE,TRUE,,
