_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold
3483,654,2740,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,mela tandoori kitchen," indian,pakistani,halal",4154474041,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94102,536 golden gate avenue,0
3484,654,2908,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,mela tandoori kitchen," indian,pakistani,halal",4154474041,"reservations, delivery, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94102,536 golden gate avenue,0
3485,654,297,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,george and lennie, coffee & tea,,"takeout, creditcard, applepay, bikeparking",94102,277 golden gate avenue,0
3486,654,406,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,taqueria el castillito star, mexican,4158850866,"takeout, bikeparking, goodforkids, goodforgroups, hastv",94102,250 golden gate avenue,0
3487,654,50,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,philz coffee, coffee & tea,4156217000,"takeout, creditcard, applepay, bikeparking, caters",94102,399 golden gate avenue,0
3488,654,517,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,le petitt‰Û¡ÌÝå»s kitchen, sandwiches,4153559404,"takeout, creditcard, goodforkids, caters",94102,265 golden gate avenue,0
3489,654,600,mela tandoori kitchen," indian,vegetarian friendly",4154474041," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94102,536 golden gate avenue,the coffee smith, coffee & tea,4155031476,"takeout, creditcard, applepay, bikeparking",94102,401 golden gate avenue,0
3490,655,1017,the little chihuahua," mexican, southwestern,latin,spanish",4152558225," takeout, seating, serves alcohol",94117,292 divisadero street,the little chihuahua, mexican,4152558225,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups",94117,292 divisadero street,0
3491,656,1026,ben thai cafe," thai,asian",4157712562," delivery, takeout, seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94109,1331 polk street,ben thai cafe, thai,4157712562,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,1331 polk street,0
3492,657,1482,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,the slanted door," vietnamese,asian fusion,bars",4158618032,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94111,1 ferry building,0
3493,657,1622,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,recchiuti confections at the ferry building," chocolatiers & shops,candy stores",4158349494,"takeout, creditcard, bikeparking",94111,1 ferry building,0
3494,657,1712,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,far west fungi, specialty food,4159899090,"takeout, creditcard, bikeparking",94111,1 ferry building,0
3495,657,1906,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,sur la table, kitchen & bath,4152629970,"creditcard, bikeparking",94111,1 ferry building,0
3496,657,1964,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,mcevoy ranch, specialty food,4152917224,"takeout, creditcard, applepay, bikeparking",94111,1 ferry building plz,0
3497,657,2033,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,yogurt saint benoit, ice cream & frozen yogurt,,,94111,1 ferry building,0
3498,657,2508,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,luckyrice feast, asian fusion,,goodforgroups,94111,1 ferry building,0
3499,657,2802,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,luckyrice feast, asian fusion,,goodforgroups,94111,1 ferry building,0
3500,657,513,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,blue bottle coffee, coffee & tea,5106533394,"takeout, creditcard, applepay, bikeparking",94111,1 ferry building,0
3501,657,544,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,blue bottle coffee stand," coffee & tea,food stands",,"takeout, creditcard, applepay, bikeparking",94105,1 ferry building,0
3502,657,572,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,boccalone," italian,sandwiches",4154336500,"takeout, creditcard, bikeparking, goodforkids, caters",94111,1 ferry building,0
3503,657,708,el porteno empanadas," latin,mexican,spanish",4155134529, takeout,94111,1 ferry building,golden gate meat company," meat shops,delis",4159837800,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94111,1 ferry building,0
3504,659,1272,mathilde," french,european",4155466128," reservations, seating, waitstaff, wheelchair accessible",94107,315 fifth street,mathilde french bistro," french,desserts,salad",4155466128,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94107,315 5th street,0
3505,662,753,caffe sapore," cafe,italian",4154741222," takeout, seating, wheelchair accessible",94133,790 lombard street,caffe sapore," sandwiches,breakfast & brunch,bagels",4154741222,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice, caters",94133,790 lombard street,0
3506,663,2006,barbary coast," american,cafe",4159893888," takeout, seating, wheelchair accessible",94102,55 cyril magnin street,parc 55 san francisco - a hilton hotel, hotels,4153928000,creditcard,94102,55 cyril magnin street,0
3507,669,715,asian box," fast food,asian,vegetarian friendly",4152883688," takeout, seating, wheelchair accessible",94102,170 ofarrell street macy's union square - cellar,asian box," vietnamese,asian fusion,gluten-free",4152883688,"takeout, creditcard, goodforkids, goodforgroups, caters",94102,170 o&#39;farrell street,0
3508,670,1303,zushi puzzle," japanese,sushi,asian",4159319319," reservations, seating, waitstaff, serves alcohol, takeout",94123,1910 lombard street,zushi puzzle," sushi bars,japanese",4159319319,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94123,1910 lombard street,0
3509,672,1214,straw, american,4154313663," delivery, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, reservations, seating, waitstaff",94102,203 octavia boulevard,straw," american (new),breakfast & brunch",4154313663,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94102,203 octavia boulevard,0
3510,675,2245,keiko a nob hill," french,japanese",4158297141," reservations, seating, waitstaff, serves alcohol",,1250 jones street,keiko ÌÎÌ_ nob hill," french,american (new)",4158297141,"reservations, creditcard, waiterservice",94109,1250 jones street,0
3511,679,1207,siam lotus," asian,thai",4159338031," takeout, seating, waitstaff, serves alcohol",94117,1705 haight street,siam lotus thai cuisine, thai,4159338031,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94117,1705 haight street,0
3512,68,1285,zuni cafe," american, contemporary,fusion",4155522522," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94102,1658 market street,zuni cafÌÎå©," american (new),salad,cafes",4155522522,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94102,1658 market street,0
3513,682,647,delicious dim sum," chinese,asian",4157810721, takeout,94133,752 jackson street,delicious dim sum," dim sum,cantonese",4157810721,"takeout, goodforkids",94133,752 jackson street,0
3514,686,994,thai idea vegetarian," asian,thai,vegetarian friendly,vegan options",4154408344," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",,710 polk street,thai idea vegetarian," vegan,thai,vegetarian",4154408344,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,710 polk street,0
3515,69,1307,jeanne d'arc, french,4154213154," reservations, seating, waitstaff, serves alcohol",94108,715 bush street,restaurant jeanne d‰Û¡ÌÝå» arc, french,4154213154,"reservations, creditcard, goodforgroups, waiterservice",94108,715 bush street,0
3516,696,1509,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,waxman‰Û¡ÌÝå»s restaurant," american (new),italian,bars",4156369700,"reservations, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94109,900 n point street,0
3517,696,1731,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,mccormick &amp; kuleto‰Û¡ÌÝå»s seafood &amp; steaks," seafood,steakhouses",4159291730,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94109,900 north point street,0
3518,696,2004,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,patagonia- san francisco," outdoor gear,sports wear",4157712050,"creditcard, bikeparking",94109,770 n point street,0
3519,696,2158,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,hyatt centric fisherman‰Û¡ÌÝå»s wharf san francisco, hotels,4155631234,creditcard,94133,555 n point street,0
3520,696,2163,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,gigi + rose," women's clothing,children's clothing,accessories",4157659060,"creditcard, bikeparking",94109,900 n point street  ste h103,0
3521,696,2181,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,jackson &amp; polk, gift shops,4153459708,creditcard,94109,900 n point street  ste e206,0
3522,696,2241,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,gary danko," american (new),french",4157492060,"reservations, creditcard, goodforgroups, waiterservice",94109,800 n point street,0
3523,696,329,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,michaelis food store," grocery,delis",4156739708,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94109,901 n point street,0
3524,696,816,wattle creek winery tasting room, wine bar,4153591206," seating, outdoor seating, wheelchair accessible",94109,900 n point street ste e211,black point cafe," cafes,coffee & tea",4158008448,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94109,882 n point street,0
3525,698,1496,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,tonga room &amp; hurricane bar, asian fusion,4157725278,"reservations, creditcard, goodforgroups, waiterservice",94108,950 mason street,0
3526,698,1702,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,laurel court restaurant &amp; bar," bars,american (new),breakfast & brunch",4157725260,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94108,950 mason street,0
3527,698,1770,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,ornamento," wedding planning,party & event planning,florists",4156689624,creditcard,94108,950 mason street,0
3528,698,1870,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,fairmont san francisco, hotels,4157725000,creditcard,94108,950 mason street,0
3529,698,2320,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,vendetta mens apparel &amp; vintage cuban cigars," tobacco shops,men's clothing",4153977755,"creditcard, bikeparking",94108,950 mason street,0
3530,698,2496,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,charisma crafts," antiques,home decor,rugs",4153991799,creditcard,94108,950 mason street,0
3531,698,2790,caffe cento," cafe,american",4157725032," takeout, seating, wheelchair accessible",94108,950 mason street,charisma crafts," antiques,home decor,rugs",4153991799,creditcard,94108,950 mason street,0
3532,7,1509,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,waxman‰Û¡ÌÝå»s restaurant," american (new),italian,bars",4156369700,"reservations, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94109,900 n point street,0
3533,7,2004,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,patagonia- san francisco," outdoor gear,sports wear",4157712050,"creditcard, bikeparking",94109,770 n point street,0
3534,7,2158,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,hyatt centric fisherman‰Û¡ÌÝå»s wharf san francisco, hotels,4155631234,creditcard,94133,555 n point street,0
3535,7,2163,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,gigi + rose," women's clothing,children's clothing,accessories",4157659060,"creditcard, bikeparking",94109,900 n point street  ste h103,0
3536,7,2181,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,jackson &amp; polk, gift shops,4153459708,creditcard,94109,900 n point street  ste e206,0
3537,7,2241,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,gary danko," american (new),french",4157492060,"reservations, creditcard, goodforgroups, waiterservice",94109,800 n point street,0
3538,7,329,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,michaelis food store," grocery,delis",4156739708,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94109,901 n point street,0
3539,7,816,restaurant gary danko, american,4157492060," reservations, private dining, seating, waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar",94109,800 n point street,black point cafe," cafes,coffee & tea",4158008448,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94109,882 n point street,0
3540,708,1482,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,the slanted door," vietnamese,asian fusion,bars",4158618032,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94111,1 ferry building,0
3541,708,1622,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,recchiuti confections at the ferry building," chocolatiers & shops,candy stores",4158349494,"takeout, creditcard, bikeparking",94111,1 ferry building,0
3542,708,1712,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,far west fungi, specialty food,4159899090,"takeout, creditcard, bikeparking",94111,1 ferry building,0
3543,708,1906,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,sur la table, kitchen & bath,4152629970,"creditcard, bikeparking",94111,1 ferry building,0
3544,708,1964,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,mcevoy ranch, specialty food,4152917224,"takeout, creditcard, applepay, bikeparking",94111,1 ferry building plz,0
3545,708,2033,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,yogurt saint benoit, ice cream & frozen yogurt,,,94111,1 ferry building,0
3546,708,2508,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,luckyrice feast, asian fusion,,goodforgroups,94111,1 ferry building,0
3547,708,2802,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,luckyrice feast, asian fusion,,goodforgroups,94111,1 ferry building,0
3548,708,513,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,blue bottle coffee, coffee & tea,5106533394,"takeout, creditcard, applepay, bikeparking",94111,1 ferry building,0
3549,708,544,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,blue bottle coffee stand," coffee & tea,food stands",,"takeout, creditcard, applepay, bikeparking",94105,1 ferry building,0
3550,708,572,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,boccalone," italian,sandwiches",4154336500,"takeout, creditcard, bikeparking, goodforkids, caters",94111,1 ferry building,0
3551,708,708,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,golden gate meat company," meat shops,delis",4159837800,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94111,1 ferry building,0
3552,708,905,san francisco fish company," american,seafood",4153991111," takeout, wheelchair accessible",94111,1 ferry building ste 31,san francisco herb company," grocery,health markets",4158617174,"creditcard, bikeparking",94103,250 14th street,0
3553,709,778,java beach cafe," american,cafe",4156655282," takeout, outdoor seating, seating, wheelchair accessible",,1396 la playa street,kawika‰Û¡ÌÝå»s ocean beach deli," delis,sandwiches,gluten-free",4152212031,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94121,734 la playa street,0
3554,71,1341,park tavern," american, bar",4159897300," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, outdoor seating, valet parking",94133,1652 stockton street,park tavern," american (new),breakfast & brunch",4159897300,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94133,1652 stockton street,0
3555,712,2061,loving hut," asian,vietnamese,fast food,vegan options",4159753888," takeout, seating, wheelchair accessible",94103,"845 market street ste 12,at westfield",henri hubert," men's clothing,women's clothing,antiques",4157637770,creditcard,94103,845 market street  fl 4,0
3556,712,475,loving hut," asian,vietnamese,fast food,vegan options",4159753888," takeout, seating, wheelchair accessible",94103,"845 market street ste 12,at westfield",loving hut," vegan,vegetarian",4159753888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",,,0
3557,712,792,loving hut," asian,vietnamese,fast food,vegan options",4159753888," takeout, seating, wheelchair accessible",94103,"845 market street ste 12,at westfield",united vip lounge, lounges,,"creditcard, goodforgroups, hastv",94103,845 market street,0
3558,713,1469,mark hopkins inter-continental hotel, international,4153923434," seating, full bar, reservations, waitstaff, parking available, valet parking, wheelchair accessible, serves alcohol",94108,one nob hill,top of the mark," breakfast & brunch,cocktail bars,tapas/small plates",4153923434,"creditcard, goodforgroups, waiterservice",94108,999 california street,0
3559,713,1958,mark hopkins inter-continental hotel, international,4153923434," seating, full bar, reservations, waitstaff, parking available, valet parking, wheelchair accessible, serves alcohol",94108,one nob hill,intercontinental mark hopkins, hotels,4153923434,creditcard,94108,999 california street,0
3560,713,2228,mark hopkins inter-continental hotel, international,4153923434," seating, full bar, reservations, waitstaff, parking available, valet parking, wheelchair accessible, serves alcohol",94108,one nob hill,nob hill club," american (new),lounges,wine bars",4153923434,"reservations, takeout, creditcard, goodforkids, goodforgroups, hastv, waiterservice",94108,1 nob hill cir,0
3561,713,2454,mark hopkins inter-continental hotel, international,4153923434," seating, full bar, reservations, waitstaff, parking available, valet parking, wheelchair accessible, serves alcohol",94108,one nob hill,nob hill restaurant, american (new),4153923434,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94108,999 california street,0
3562,717,1509,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,waxman‰Û¡ÌÝå»s restaurant," american (new),italian,bars",4156369700,"reservations, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94109,900 n point street,0
3563,717,1731,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,mccormick &amp; kuleto‰Û¡ÌÝå»s seafood &amp; steaks," seafood,steakhouses",4159291730,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94109,900 north point street,0
3564,717,2004,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,patagonia- san francisco," outdoor gear,sports wear",4157712050,"creditcard, bikeparking",94109,770 n point street,0
3565,717,2158,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,hyatt centric fisherman‰Û¡ÌÝå»s wharf san francisco, hotels,4155631234,creditcard,94133,555 n point street,0
3566,717,2163,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,gigi + rose," women's clothing,children's clothing,accessories",4157659060,"creditcard, bikeparking",94109,900 n point street  ste h103,0
3567,717,2181,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,jackson &amp; polk, gift shops,4153459708,creditcard,94109,900 n point street  ste e206,0
3568,717,2241,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,gary danko," american (new),french",4157492060,"reservations, creditcard, goodforgroups, waiterservice",94109,800 n point street,0
3569,717,329,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,michaelis food store," grocery,delis",4156739708,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94109,901 n point street,0
3570,717,816,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,black point cafe," cafes,coffee & tea",4158008448,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94109,882 n point street,0
3571,719,1029,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,limÌÎ_n rotisserie," latin american,peruvian,tapas/small plates",4158212134,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice, caters",94110,1001 s van ness avenue,0
3572,719,1049,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
3573,719,1095,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
3574,719,1198,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,helmand palace," afghan,salad,soup",4153450072,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,2424 van ness avenue,0
3575,719,1208,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,ho‰Û¡ÌÝå»s bootleg tavern," american (new),sports bars",4158727773,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice",94109,2360 van ness avenue,0
3576,719,1261,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,house of prime rib," american (traditional),steakhouses",4158854605,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,1906 van ness avenue,0
3577,719,1309,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,ruth‰Û¡ÌÝå»s chris steak house," steakhouses,wine bars",4156730557,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1601 van ness avenue,0
3578,719,1365,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
3579,719,1368,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
3580,719,1442,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,davies symphony hall," performing arts,music venues,venues & event spaces",4156216600,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
3581,719,1446,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,matterhorn restaurant," fondue,german",4158856116,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,2323 van ness avenue,0
3582,719,1456,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,san francisco symphony," performing arts,music venues",4158646000,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
3583,719,17,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,philz coffee, coffee & tea,4152927660,"takeout, creditcard, applepay, bikeparking",94102,748 van ness avenue,0
3584,719,1717,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,"alyson mititieri, le"," medical spas,hair removal,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
3585,719,1723,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,beaux gateaux wedding cakes," bakeries,desserts",4157543043,"delivery, creditcard, bikeparking",94109,2100 van ness avenue,0
3586,719,1756,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,"edward p miranda, md facs"," cosmetic surgeons,medical spas",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
3587,719,1779,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,pacific plastic surgery group," cosmetic surgeons,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
3588,719,178,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,bender‰Û¡ÌÝå»s bar and grill," dive bars,american (traditional)",4158241800,"reservations, bikeparking, goodforgroups, outdoorseating, hastv",94110,806 s van ness avenue,0
3589,719,1796,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,cafÌÎå© at the opera," cafes,american (traditional),sandwiches",4158618150,"reservations, creditcard, goodforgroups, waiterservice, caters",94102,301 van ness avenue,0
3590,719,202,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,flying pig bistro pub," sandwiches,pubs,sports bars",4159341234,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94103,433 s van ness avenue,0
