id,title,popularity,rating,price,cuisine,phone,food_rating,service_rating,value_rating,atmosphere_rating,price_range,feature,mon,tue,wed,thu,fri,sat,sun,address,description
64,Golden Boy Pizza,"#65 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Italian,Pizza,Fast Food",+1 415-982-9738,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,$20,"Takeout, Seating, Television, Serves Alcohol",11:30 am - 11:30 pm,11:30 am - 11:30 pm,11:30 am - 11:30 pm,11:30 am - 11:30 pm,11:30 am - 2:30 am,11:30 am - 2:30 am,11:30 am - 11:30 pm,"542 Green St,San Francisco, CA 94133-3921","Address:542 Green St,San Francisco, CA 94133-3921Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;North Beach / Telegraph HillNeighborhood: North Beach / Telegraph HillPhone Number:+1 415-982-9738trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
644,Blue Plate,"#645 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"American, Contemporary",+1 415-282-6777,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$20 -$40,"Reservations, Seating, Waitstaff, Serves Alcohol",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:30 pm,5:30 pm - 10:30 pm,5:30 pm - 9:30 pm,"3218 Mission St,San Francisco, CA 94110-5007","Address:3218 Mission St,San Francisco, CA 94110-5007(Valencia St.)Public Transportation:The Blue Plate is located at the stop for the following bus lines: 14, 49 and 67. Bart riders should get off on the 24th and Mission station.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-282-6777trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
648,Cha-Ya,"#649 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Japanese,Sushi,Asian,Vegetarian Friendly",+1 415-252-7825,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,,"Takeout, Seating, Waitstaff",5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,11:30 am - 3:00 pm,11:30 am - 10:00 pm,11:30 am - 9:30 pm,"762 Valencia St,San Francisco, CA 94110-1735","Address:762 Valencia St,San Francisco, CA 94110-1735Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-252-7825trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
654,Mela Tandoori Kitchen,"#655 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Indian,Vegetarian Friendly",+1 415-447-4041,5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,4.5 of 5 bubbles,$30 -$30,"Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",,8:00 pm - 12:00 am,8:00 pm - 12:00 am,8:00 pm - 12:00 am,8:00 pm - 2:00 am,8:00 pm - 2:00 am,8:00 pm - 12:00 am,"536 Golden Gate Ave,San Francisco, CA 94102-3221","Address:536 Golden Gate Ave,San Francisco, CA 94102-3221(Van Ness Avenue)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-447-4041trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
655,The Little Chihuahua,"#656 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Mexican, Southwestern,Latin,Spanish",+1 415-255-8225,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,,"Takeout, Seating, Serves Alcohol",11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,"292 Divisadero St,San Francisco, CA 94117-3253","Address:292 Divisadero St,San Francisco, CA 94117-3253Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Haight-AshburyNeighborhood: Haight-AshburyPhone Number:+1 415-255-8225trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
656,Ben Thai Cafe,"#657 of 4,344 Restaurants in San Francisco",5 of 5 bubbles,$$ - $$$,"Thai,Asian",+1 415-771-2562,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,,$10 -$30,"Delivery, Takeout, Seating, Waitstaff, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover",11:30 am - 3:30 pm,11:30 am - 3:30 pm,11:30 am - 3:30 pm,11:30 am - 3:30 pm,11:30 am - 3:30 pm,11:30 am - 3:30 pm,11:30 am - 3:30 pm,"1331 Polk St,San Francisco, CA 94109-4617","Address:1331 Polk St,San Francisco, CA 94109-4617Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Nob HillNeighborhood: Nob HillPhone Number:+1 415-771-2562trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
659,Mathilde,"#660 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"French,European",+1 415-546-6128,4.5 of 5 bubbles,5 of 5 bubbles,4.5 of 5 bubbles,,,"Reservations, Seating, Waitstaff, Wheelchair Accessible",,,,,,,,"315 Fifth Street,San Francisco, CA 94107","Address:315 Fifth Street,San Francisco, CA 94107Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-546-6128trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
662,Caffe Sapore,"#663 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Cafe,Italian",+1 415-474-1222,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$20,"Takeout, Seating, Wheelchair Accessible",7:00 am - 8:30 pm,7:00 am - 8:30 pm,7:00 am - 8:30 pm,7:00 am - 8:30 pm,7:00 am - 8:30 pm,7:00 am - 8:30 pm,7:00 am - 8:30 pm,"790 Lombard St,San Francisco, CA 94133","Address:790 Lombard St,San Francisco, CA 94133Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Russian HillNeighborhood: Russian HillPhone Number:+1 415-474-1222trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
669,Asian Box,"#670 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Fast Food,Asian,Vegetarian Friendly",+1 415-288-3688,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,3.5 of 5 bubbles,,"Takeout, Seating, Wheelchair Accessible",11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,11:00 am - 6:00 pm,"170 Ofarrell St,Macy's Union Square - Cellar,San Francisco, CA 94102-2202","Address:170 Ofarrell St,Macy's Union Square - Cellar,San Francisco, CA 94102-2202Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Union SquareNeighborhood: Union SquarePhone Number:+1 415-288-3688trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
670,Zushi Puzzle,"#671 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Japanese,Sushi,Asian",+1 415-931-9319,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,$20,"Reservations, Seating, Waitstaff, Serves Alcohol, Takeout",5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,5:00 pm - 10:30 pm,,"1910 Lombard St,San Francisco, CA 94123-2807","Address:1910 Lombard St,San Francisco, CA 94123-2807Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Marina DistrictNeighborhood: Marina DistrictPhone Number:+1 415-931-9319trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
672,Straw,"#673 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,American,+1 415-431-3663,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,$7 -$18,"Delivery, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Reservations, Seating, Waitstaff",5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 9:00 pm,"203 Octavia Boulevard,San Francisco, CA 94102","Address:203 Octavia Boulevard,San Francisco, CA 94102Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Hayes ValleyNeighborhood: Hayes ValleyPhone Number:+1 415-431-3663trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
675,Keiko a Nob Hill,"#676 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$$$,"French,Japanese",+1 415-829-7141,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$50 -$50,"Reservations, Seating, Waitstaff, Serves Alcohol",,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,"1250 Jones Street,San Francisco, CA","Address:1250 Jones Street,San Francisco, CA(Clay St.)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Nob HillNeighborhood: Nob HillPhone Number:+1 415-829-7141trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
679,Siam Lotus,"#680 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"Asian,Thai",+1 415-933-8031,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,,"Takeout, Seating, Waitstaff, Serves Alcohol",12:00 pm - 4:00 pm,,12:00 pm - 4:00 pm,12:00 pm - 4:00 pm,12:00 pm - 4:00 pm,12:00 pm - 9:30 pm,12:00 pm - 9:00 pm,"1705 Haight St,San Francisco, CA 94117-2807","Address:1705 Haight St,San Francisco, CA 94117-2807Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Haight-AshburyNeighborhood: Haight-AshburyPhone Number:+1 415-933-8031trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
68,Zuni Cafe,"#69 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"American, Contemporary,Fusion",+1 415-552-2522,4.5 of 5 bubbles,4.5 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,$31 -$40,"Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",,11:30 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 12:00 am,11:30 am - 12:00 am,11:00 am - 11:00 pm,"1658 Market St,San Francisco, CA 94102-5949","Address:1658 Market St,San Francisco, CA 94102-5949(Between Franklin & Gough)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Hayes ValleyNeighborhood: Hayes ValleyPhone Number:+1 415-552-2522trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
682,Delicious Dim Sum,"#683 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,"Chinese,Asian",+1 415-781-0721,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,3 of 5 bubbles,,Takeout,7:00 am - 6:00 pm,7:00 am - 6:00 pm,,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,"752 Jackson St,San Francisco, CA 94133-4910","Address:752 Jackson St,San Francisco, CA 94133-4910Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;ChinatownNeighborhood: ChinatownPhone Number:+1 415-781-0721trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
686,Thai Idea Vegetarian,"#687 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Asian,Thai,Vegetarian Friendly,Vegan Options",415-440-8344,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,,"Takeout, Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",10:30 am - 10:30 pm,10:30 am - 10:30 pm,10:30 am - 3:00 pm,10:30 am - 3:00 pm,10:30 am - 3:00 pm,11:30 am - 10:30 pm,11:30 am - 10:30 pm,"710 Polk St.,San Francisco, CA","Address:710 Polk St.,San Francisco, CALocation:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:415-440-8344trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
69,Jeanne D'arc,"#70 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,French,+1 415-421-3154,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,$31 -$42,"Reservations, Seating, Waitstaff, Serves Alcohol",,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,,"715 Bush St,San Francisco, CA 94108-3402","Address:715 Bush St,San Francisco, CA 94108-3402Public Transportation:Cable car at Bush/PowellLocation:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Union SquareNeighborhood: Union SquarePhone Number:+1 415-421-3154trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
7,Restaurant Gary Danko,"#8 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$$$,American,+1 415-749-2060,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$70 -$100,"Reservations, Private Dining, Seating, Waitstaff, Validated Parking, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,"800 N Point St,San Francisco, CA 94109-1228","Address:800 N Point St,San Francisco, CA 94109-1228Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Fisherman’s WharfNeighborhood: Fisherman’s WharfPhone Number:+1 415-749-2060trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
71,Park Tavern,"#72 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"American, Bar",+1 415-989-7300,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$31 -$50,"Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Outdoor Seating, Valet Parking",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,11:30 am - 2:30 pm,5:30 pm - 11:00 pm,5:30 pm - 10:00 pm,"1652 Stockton St,San Francisco, CA 94133-3316","Address:1652 Stockton St,San Francisco, CA 94133-3316(Between Filbert St & Union St)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;North Beach / Telegraph HillNeighborhood: North Beach / Telegraph HillPhone Number:+1 415-989-7300trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
712,Loving Hut,"#713 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,"Asian,Vietnamese,Fast Food,Vegan Options",+1 415-975-3888,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,3 of 5 bubbles,,"Takeout, Seating, Wheelchair Accessible",10:00 am - 8:30 pm,10:00 am - 8:30 pm,10:00 am - 8:30 pm,10:00 am - 8:30 pm,10:00 am - 8:30 pm,10:00 am - 8:30 pm,10:00 am - 7:00 pm,"845 Market St Ste 12,at Westfield San Francisco Centre,San Francisco, CA 94103-1924","Address:845 Market St Ste 12,at Westfield San Francisco Centre,San Francisco, CA 94103-1924Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-975-3888trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
717,Waxman's Restaurant,"#718 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"American,Italian",+1 415-636-9700,4 of 5 bubbles,4.5 of 5 bubbles,3.5 of 5 bubbles,,$16 -$27,"Reservations, Waitstaff, Parking Available, Street Parking, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Takeout, Outdoor Seating, Seating, Highchairs Available",,5:30 pm - 9:00 pm,5:30 pm - 9:00 pm,5:30 pm - 9:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,,"900 N Point St,San Francisco, CA 94109-1192","Address:900 N Point St,San Francisco, CA 94109-1192Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Fisherman’s WharfNeighborhood: Fisherman’s WharfPhone Number:+1 415-636-9700trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
720,La Corneta Taqueria,"#721 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Mexican,Latin,Fast Food,Spanish",+1 415-469-8757,4.5 of 5 bubbles,4 of 5 bubbles,5 of 5 bubbles,3.5 of 5 bubbles,,"Takeout, Seating, Wheelchair Accessible",10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,11:00 am - 9:00 pm,"2834 Diamond St,San Francisco, CA 94131-3005","Address:2834 Diamond St,San Francisco, CA 94131-3005Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-469-8757trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
721,In-N-Out Burger,"#722 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,Fast Food,(800) 786-1000,4 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,,,"Takeout, Seating, Wheelchair Accessible",10:30 am - 1:00 am,10:30 am - 1:00 am,10:30 am - 1:00 am,10:30 am - 1:00 am,10:30 am - 1:30 am,10:30 am - 1:30 am,10:30 am - 1:00 am,"333 Jefferson Street,Anchorage Square,San Francisco, CA 94133","Address:333 Jefferson Street,Anchorage Square,San Francisco, CA 94133Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Fisherman’s WharfNeighborhood: Fisherman’s WharfPhone Number:(800) 786-1000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
723,Universal Cafe,"#724 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"American,Cafe",+1 415-821-4608,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,$21 -$40,"Waitstaff, Reservations, Outdoor Seating, Seating, Serves Alcohol",,5:30 pm - 9:00 pm,11:30 am - 9:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 9:00 pm,"2814 19th St,San Francisco, CA 94110-2018","Address:2814 19th St,San Francisco, CA 94110-2018Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-821-4608trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
724,1428 Haight,"#725 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,,4158648484,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,,,"Takeout, Outdoor Seating, Seating, Wheelchair Accessible",,,,,,,,"1428 Haight Street,Bairro Hippie,San Francisco, CA 94117","Address:1428 Haight Street,Bairro Hippie,San Francisco, CA 94117Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Haight-AshburyNeighborhood: Haight-AshburyPhone Number:4158648484trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
726,King of Noodles,"#727 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Chinese,Asian,Soups",+1 415-566-8318,5 of 5 bubbles,4 of 5 bubbles,5 of 5 bubbles,3 of 5 bubbles,,"Takeout, Seating, Waitstaff",11:30 am - 9:30 pm,11:30 am - 9:30 pm,,11:30 am - 9:30 pm,11:30 am - 9:30 pm,11:30 am - 9:30 pm,11:30 am - 9:30 pm,"1639 Irving St,San Francisco, CA 94122-1813","Address:1639 Irving St,San Francisco, CA 94122-1813Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-566-8318trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
727,Nico,"#728 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$$$,American,+1 415-359-1000,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,,"Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",,5:30 pm - 11:30 pm,5:30 pm - 11:30 pm,5:30 pm - 11:30 pm,5:30 pm - 11:30 pm,5:30 pm - 11:30 pm,,"3228 Sacramento St,San Francisco, CA 94115-2007","Address:3228 Sacramento St,San Francisco, CA 94115-2007Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-359-1000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
729,Canela Bistro Bar,"#730 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Mediterranean,Spanish",+1 415-552-3000,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$31 -$50,"Reservations, Seating, Waitstaff, Serves Alcohol",,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 11:00 pm,5:00 pm - 11:00 pm,11:00 am - 10:00 pm,"2272 Market St,San Francisco, CA 94114-1506","Address:2272 Market St,San Francisco, CA 94114-1506(Noe St.)Public Transportation:One block from Castro or Church Muni stations (K, L, M, J, T) Also two blocks from Noe and Duboce station for N. Multiple buses (22, 24, 23) run within a block distance of Canela.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;The CastroNeighborhood: The CastroPhone Number:+1 415-552-3000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
73,Foreign Cinema,"#74 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$$$,American,+1 415-648-7600,4.5 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4.5 of 5 bubbles,$30 -$40,"Reservations, Outdoor Seating, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 2:00 am,6:00 pm - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"2534 Mission St,San Francisco, CA 94110-2512","Address:2534 Mission St,San Francisco, CA 94110-2512(21st St.)Public Transportation:MUNI: 14 Mission bus; BART: 16th & 24th/Mission stationLocation:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-648-7600trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
733,Trou Normand,"#734 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,American,,4 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,,"Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",8:00 am - 12:00 am,8:00 am - 12:00 am,8:00 am - 12:00 am,8:00 am - 12:00 am,8:00 am - 12:00 am,5:30 pm - 12:00 am,,"140 New Montgomery St,San Francisco, CA 94105-3705","Address:140 New Montgomery St,San Francisco, CA 94105-3705Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMatrkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
737,Locanda,"#738 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,Italian,+1 415-863-6800,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,,"Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible, Full Bar",5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,"557 Valencia St,San Francisco, CA 94110-1114","Address:557 Valencia St,San Francisco, CA 94110-1114Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-863-6800trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
74,Le Colonial,"#75 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$$$,"Asian,Vietnamese, Contemporary,Vegetarian Friendly",+1 415-931-3600,4.5 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4.5 of 5 bubbles,$5 -$80,"Waitstaff, Validated Parking, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Reservations, Outdoor Seating, Private Dining, Seating",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 10:00 pm,"20 Cosmo Pl,San Francisco, CA 94109-6413","Address:20 Cosmo Pl,San Francisco, CA 94109-6413(Taylor and Jones)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-931-3600trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
